judul,foto,penulis,porsi,bahan,langkah,durasi,url,tag
Bolu kukus pandan no mixer no oven takaran sendok simple pemula,https://img-global.cpcdn.com/recipes/1afd94a7bd038bc1/1280x1280sq70/bolu-kukus-pandan-no-mixer-no-oven-takaran-sendok-simple-pemula-foto-resep-utama.jpg,salsabila serafina,1 Orang,"[{'grup': 'Bahan Utama', 'jumlah': '6 sdm', 'bahan': 'Tepung Terigu'}, {'grup': 'Bahan Utama', 'jumlah': '12 sdt', 'bahan': 'Sp'}, {'grup': 'Bahan Utama', 'jumlah': '4 sdm', 'bahan': 'Gula'}, {'grup': 'Bahan Utama', 'jumlah': '1 Butir', 'bahan': 'Telur'}, {'grup': 'Bahan Utama', 'jumlah': 'Secukupnya', 'bahan': 'Pasta Pandan'}, {'grup': 'Bahan Utama', 'jumlah': 'Secukupnya', 'bahan': 'Vanilli'}, {'grup': 'Bahan Utama', 'jumlah': '12 sdt', 'bahan': 'Garam'}, {'grup': 'Bahan Utama', 'jumlah': '30 mL', 'bahan': 'Santan Instan'}, {'grup': 'Bahan Utama', 'jumlah': 'Sejumput', 'bahan': 'Baking Powder'}, {'grup': 'Bahan Utama', 'jumlah': '1 Bungkus', 'bahan': 'Susu Kental Manis'}, {'grup': 'Bahan Utama', 'jumlah': '2 sdm', 'bahan': 'Minyak Sayuran'}]","['Campurkan telur, sp, garam dan gula aduk sampai warnanya putih dan agak kaku (kalau saya diblender supaya cepet)', 'Tambahkan terigu lalu aduk2, tambahkan baking powder, vanilli, santan dan skm kemudian aduk rata', 'Tambahkan minyak dan pasta pandan lalu aduk rata', 'Siapkan loyang (saya make thinwall ukuran 500ml) olesin dengan mentega', 'Panaskan kukusan, lalu kukus selama 30menit, tusuk setelah matang jika tidak ada yang nempel berarti sudah matang', 'Keluarkan dari loyang segera lalu potong dan siap dinikmati']",45 Menit,https://cookpad.com/id/resep/24765342-bolu-kukus-pandan-no-mixer-no-oven-takaran-sendok-simple-pemula,"['kukus', 'pandan', 'no']"
Resep udang saus padang mudah dan praktik bagi pemula dan anak kos,https://img-global.cpcdn.com/recipes/2c0b1505f5370d92/1280x1280sq70/resep-udang-saus-padang-mudah-dan-praktik-bagi-pemula-dan-anak-kos-foto-resep-utama.jpg,Najwa Trizkiana,7 Orang,"[{'grup': 'Bahan Utama', 'jumlah': '2030', 'bahan': 'Udang Besar'}, {'grup': 'Bahan Utama', 'jumlah': '1 Batang', 'bahan': 'Daun Bawang'}, {'grup': 'Bumbu Halus', 'jumlah': '56 Siung', 'bahan': 'Bawang Putih'}, {'grup': 'Bumbu Halus', 'jumlah': '10 Siung', 'bahan': 'Bawang Merah'}, {'grup': 'Bumbu Halus', 'jumlah': '1 Ruas Kecil', 'bahan': 'Jahe'}, {'grup': 'Bumbu Halus', 'jumlah': '7 Buah', 'bahan': 'Cabai Merah Besar'}, {'grup': 'Bumbu Halus', 'jumlah': '34 Buah', 'bahan': 'Cabai Kriting'}, {'grup': 'Bumbu Halus', 'jumlah': '12 Buah', 'bahan': 'Tomat'}, {'grup': 'Bumbu Halus', 'jumlah': '34 Buah', 'bahan': 'Kemiri'}, {'grup': 'Bumbu Saus', 'jumlah': '2 sdm', 'bahan': 'Saus Tomat'}, {'grup': 'Bumbu Saus', 'jumlah': '2 sdm', 'bahan': 'Saus Sambal'}, {'grup': 'Bumbu Saus', 'jumlah': '1 Bungkus', 'bahan': 'Saus Tiram Instan'}, {'grup': 'Bumbu Saus', 'jumlah': '1 sdm', 'bahan': 'Kecap Manis'}, {'grup': 'Bumbu Saus', 'jumlah': '12 Bungkus', 'bahan': 'Merica Bubuk Instan'}, {'grup': 'Bumbu Saus', 'jumlah': '2 sdt', 'bahan': 'Micin'}]","['Kupas udang dan keluarkan kotorannya, lalu cuci bersih', 'Halus akan bumbu halus dengan coper atau di ulek hingga lembut', 'Sementara itu buat bumbu saus campur bahan bahan bumbu saus dengan sedikit air menjadi satu aduk, jangan lupa koreksi rasa', 'Tumis bumbu halus hingga harum, lalu masukan bumbu saus, masak kembali', 'Masukan udang yang sudah dikupas dan di bersihkan tadi tambahkan air sedikit lagi boleh tambahkan garam jika suka asin masak hingga 30 menitan, potong daun bawang menjadi kecil kecil taburkan daun bawang udang saus padang siap disajikan']",Tidak ada,https://cookpad.com/id/resep/24525139-resep-udang-saus-padang-mudah-dan-praktik-bagi-pemula-dan-anak-kos,"['saus', 'udang', 'padang']"
"Lidah kucing (pemula,No gagal)",https://img-global.cpcdn.com/recipes/ad3ff968ba8a0b8f/1280x1280sq70/lidah-kucing-pemulano-gagal-foto-resep-utama.jpg,Umi Rohayya,2 Orang,"[{'grup': 'Bahan Utama', 'jumlah': '300 gr', 'bahan': 'Margarine'}, {'grup': 'Bahan Utama', 'jumlah': '100 mL', 'bahan': 'Putih Telur'}, {'grup': 'Bahan Utama', 'jumlah': '200 gr', 'bahan': 'Tepung Terigu Pro Sedang'}, {'grup': 'Bahan Utama', 'jumlah': '60 gr', 'bahan': 'Tepung Maizena'}, {'grup': 'Bahan Utama', 'jumlah': '12 sdt', 'bahan': 'Vanili Bubuk'}, {'grup': 'Bahan Utama', 'jumlah': '160 gr', 'bahan': 'Gula Halus'}, {'grup': 'Bahan Utama', 'jumlah': '1 sdm', 'bahan': 'Susu Bubuk'}, {'grup': 'Bahan Utama', 'jumlah': '2 sdm Munjung', 'bahan': 'Keju Parut'}]","['Putih telur boleh dari dalam kulkas iya', 'Campur margarine, vanili, gula halus mixer sampai putih lalu masukan putih telur mixer lagi sampai kaku kemudian masukan terigu dan maizena aduk ratamasukan adonan dalam plastik segitiga,cetak di atas loyang lidah kucing yang sudah di oles margarine', 'Panggang di oven yang telah dipanaskan sebelumnyaaku 1720 minta tergantung oven iya', 'Lakukan sampai adonan habis masukan dalam toples kedap udara']",60 Menit,https://cookpad.com/id/resep/24662229-lidah-kucing-pemulano-gagal,"['lidah', 'kucing', 'telur']"
"Resep tumis jamur saus tiram, mudah dan praktik bagi pemula dan anak kos",https://img-global.cpcdn.com/recipes/dc6d673efe0e16df/1280x1280sq70/resep-tumis-jamur-saus-tiram-mudah-dan-praktik-bagi-pemula-dan-anak-kos-foto-resep-utama.jpg,Najwa Trizkiana,7 Orang,"[{'grup': 'Bahan Utama', 'jumlah': '1 Bungkus', 'bahan': 'Jamur Putih'}, {'grup': 'Bahan Utama', 'jumlah': '5', 'bahan': 'Baso Daging Instan'}, {'grup': 'Bahan Utama', 'jumlah': '5', 'bahan': 'Pokcoy'}, {'grup': 'Bahan Utama', 'jumlah': '1 Bungkus', 'bahan': 'Saus Tiram'}, {'grup': 'Bahan Utama', 'jumlah': '2 sdm', 'bahan': 'Lada Bubuk'}, {'grup': 'Bahan Utama', 'jumlah': '1 sdt', 'bahan': 'Garam'}, {'grup': 'Bahan Utama', 'jumlah': '2 sdt', 'bahan': 'Micin'}, {'grup': 'Bumbu Halus', 'jumlah': '3 Siung', 'bahan': 'Bawang Merah'}, {'grup': 'Bumbu Halus', 'jumlah': '5 Siung', 'bahan': 'Bawang Putih'}, {'grup': 'Bumbu Halus', 'jumlah': '', 'bahan': 'Maizena'}]","['Haluskan bumbu halus dengan coper atau di ulek hingga benar benar lembut', 'Tumis bumbu halus hingga harum, lalu larutkan 1 gelas air biasa, aduk tambahkan 1 bungkus saos tiram, aduk', 'Sementara itu rebus pokcoy', 'Masukan baso, tumis, lalu masukan jamur dan pokcoy yang sudah direbus', 'Larutkan 2 sdm tepung maizena pada seperempat air biasa', 'Tambahkan larutan maizena tadi aduk tambahkan 2 sdt micin dan 1 sdt garam tumis hingga matang']",30 Menit,https://cookpad.com/id/resep/24536510-resep-tumis-jamur-saus-tiram-mudah-dan-praktik-bagi-pemula-dan-anak-kos,"['1', 'jamur', 'tiram']"
Roti Manis All in One Simple dan Mudah untuk Pemula,https://img-global.cpcdn.com/recipes/b4d655e038aa0f15/1280x1280sq70/roti-manis-all-in-one-simple-dan-mudah-untuk-pemula-foto-resep-utama.jpg,Noviyanti,30 Orang,"[{'grup': 'Bahan Utama', 'jumlah': '500 gr', 'bahan': 'Tepung Cakra Kembar'}, {'grup': 'Bahan Utama', 'jumlah': '100 gr', 'bahan': 'Tepung Segita Biru'}, {'grup': 'Bahan Utama', 'jumlah': '60 gr', 'bahan': 'Gula'}, {'grup': 'Bahan Utama', 'jumlah': '80 gr', 'bahan': 'Margarine'}, {'grup': 'Bahan Utama', 'jumlah': '2 gr', 'bahan': 'Bread Improver'}, {'grup': 'Bahan Utama', 'jumlah': '5 gr', 'bahan': 'Permifan'}, {'grup': 'Bahan Utama', 'jumlah': '5 gr', 'bahan': 'Garam'}, {'grup': 'Bahan Utama', 'jumlah': '280 gr', 'bahan': 'Air Es'}, {'grup': 'Bahan Utama', 'jumlah': '35 gr', 'bahan': 'Susu Bubuk'}]","['Masukkan semua bahan di dalam tempat mixer', 'Mixer semua bahan sampai kalis (mixer saya 25 menitan)', 'Timbang sesuai ukuran aku (3537 gram) jadi hasil 30 item bulat', 'Cetak bentuk roti sesuai selera', 'Fermentasi selama 45 menit, tunggu sampai mengembang maksimal', 'Panggang pada suhu 180 c selama 25 menit (api atas bawah)']",120 Menit,https://cookpad.com/id/resep/24230060-roti-manis-all-in-one-simple-dan-mudah-untuk-pemula,"['roti', '25', 'sesuai']"
Resep nasi liwet muda dan praktis untuk pemula dan anak kos,https://img-global.cpcdn.com/recipes/b1bf993e52b255f3/1280x1280sq70/resep-nasi-liwet-muda-dan-praktis-untuk-pemula-dan-anak-kos-foto-resep-utama.jpg,Najwa Trizkiana,20 Orang,"[{'grup': 'Bahan Utama', 'jumlah': '3 Gelas', 'bahan': 'Beras'}, {'grup': 'Bahan Utama', 'jumlah': '23 Gelas', 'bahan': 'Air'}, {'grup': 'Bahan Utama', 'jumlah': '7 Lembar', 'bahan': 'Daun Salam'}, {'grup': 'Bahan Utama', 'jumlah': '10 Lembar', 'bahan': 'Daun Jeruk'}, {'grup': 'Bahan Utama', 'jumlah': '1', 'bahan': 'Batang Serai'}, {'grup': 'Bahan Utama', 'jumlah': '1 Bungkus', 'bahan': 'Penyedap Rasa Instan'}, {'grup': 'Bahan Utama', 'jumlah': '12 sdt', 'bahan': 'Micin'}, {'grup': 'Bahan Utama', 'jumlah': 'Secukupnya', 'bahan': 'Daun Kemangi'}, {'grup': 'Bumbu Halus', 'jumlah': '10 Siung', 'bahan': 'Bawang Merah'}, {'grup': 'Bumbu Halus', 'jumlah': '7 Siung', 'bahan': 'Bawang Putih'}]","['Ulek blender bumbu halus hingga benar benar lembut', 'Geprek batang serai, lalu tumis bumbu halus bersama batang serai yang sudah digeprek, daun salam, dan daun jeruk, daun kemangi hingga harum', 'Cuci bersih beras', 'Buang air, masukan bumbu yang sudah ditumis tadi bersama beras yang sudah dicuci, masukan 1 bungkus penyedap rasa instan, 1 sdt micin, lalu aduk hingga rata', 'Beri air 2 gelas sedang atau sampai garis tangan kedua pada telunjuk', 'Kukus nasi pada ricecooker tunggu hingga matang']",60 Menit,https://cookpad.com/id/resep/24498695-resep-nasi-liwet-muda-dan-praktis-untuk-pemula-dan-anak-kos,"['daun', 'nasi', 'batang']"
Cream Soup Jagung Mudah Bagi Pemula,https://img-global.cpcdn.com/recipes/c6af6f06d6d070b5/1280x1280sq70/cream-soup-jagung-mudah-bagi-pemula-foto-resep-utama.jpg,ena ane,4 Orang,"[{'grup': 'Bahan Utama', 'jumlah': '2 Buah', 'bahan': 'Jagung'}, {'grup': 'Bahan Utama', 'jumlah': '150 gr', 'bahan': 'Ayam'}, {'grup': 'Bahan Utama', 'jumlah': '2 Sendok', 'bahan': 'Tepung Terigu'}, {'grup': 'Bahan Utama', 'jumlah': '1 Siung', 'bahan': 'Bawang Putih'}, {'grup': 'Bahan Utama', 'jumlah': '2 Sendok', 'bahan': 'Mentega'}, {'grup': 'Bahan Utama', 'jumlah': '250 mL', 'bahan': 'Air'}, {'grup': 'Bahan Utama', 'jumlah': '200 mL', 'bahan': 'Susu Full Cream'}, {'grup': 'Bahan Utama', 'jumlah': '12 sdt', 'bahan': 'Garam'}, {'grup': 'Bahan Utama', 'jumlah': '12 sdt', 'bahan': 'Kaldu Bubuk'}, {'grup': 'Bahan Utama', 'jumlah': '12 sdt', 'bahan': 'Merica'}, {'grup': 'Bahan Utama', 'jumlah': '1 sdt', 'bahan': 'Susu Kental Manis'}, {'grup': 'Bahan Utama', 'jumlah': '', 'bahan': 'Daun Seledri'}]","['Panaskan mentega, setelah mencair tumis bawang putih sampai harum', 'Masukan ayam yang telah di potong kecilcincang sampai agak matang', 'Masukan jagung dan tambahkan air masak sampai jagung nya empukmatang', 'Masukan terigu, garam, merica, gula, susu, kaldu bubuk dan aduk sampai rata', 'Masak sampai air surut atau kuah mengental kemudian masukan daun seledri', 'Cream soup siap disajikan']",30 Menit,https://cookpad.com/id/resep/24466627-cream-soup-jagung-mudah-bagi-pemula,"['jagung', 'cream', 'soup']"
Resep telur bumbu hijau menu sahur mudah dan praktik bagi pemula dan anak kos,https://img-global.cpcdn.com/recipes/c775941ad061117a/1280x1280sq70/resep-telur-bumbu-hijau-menu-sahur-mudah-dan-praktik-bagi-pemula-dan-anak-kos-foto-resep-utama.jpg,Najwa Trizkiana,8 Orang,"[{'grup': 'Bahan Utama', 'jumlah': '4 Butir', 'bahan': 'Telur'}, {'grup': 'Bahan Utama', 'jumlah': '10 Buah', 'bahan': 'Cabai Hijau Besar'}, {'grup': 'Bahan Utama', 'jumlah': '7 Siung', 'bahan': 'Bawang Merah'}, {'grup': 'Bahan Utama', 'jumlah': '5 Siung', 'bahan': 'Bawang Putih'}, {'grup': 'Bahan Utama', 'jumlah': '12 Bungkus', 'bahan': 'Penyedap Rasa Instan'}, {'grup': 'Bahan Utama', 'jumlah': '1 sdt', 'bahan': 'Micin'}, {'grup': 'Bahan Utama', 'jumlah': '1 sdt', 'bahan': 'Garam (opsional)'}]","['Bersihkan telur, lalu rebus telur hingga 5 menitan ulek kasarcoper 10 buah cabai hijau besar, 7 siung bawang merah dan 5 siung bawang putih yang sudah di potong besar besar (beri sedikit air agar mudah di coper atau di uleknya) sementara itu potong telur menjadi dua (bentuk memanjang bagian ujung dan ujung telur)', 'Tumis bumbu yang sudah di coper di ulek kasar hingga harum, tambahkan air setengah gelas biasa aduk kembali lalu masukan telur yang sudah dipotong tadi tumis pelan (agar tidak merusak bentuk telur) bersama bumbu hingga terbalur semua pada permukaan telur, beri setengah bungkus penyedap rasa instan dan 1 sdt micin, 1 sdt garam (opsional jika suka asin) aduk kembali sebentar untuk meratakan bumbu jadi']",60 Menit,https://cookpad.com/id/resep/24571469-resep-telur-bumbu-hijau-menu-sahur-mudah-dan-praktik-bagi-pemula-dan-anak-kos,"['telur', 'mudah', '5']"
Ayam goreng bawang putih mudah dan praktik bagi pemula dan anak kos,https://img-global.cpcdn.com/recipes/66ad650160aa7322/1280x1280sq70/ayam-goreng-bawang-putih-mudah-dan-praktik-bagi-pemula-dan-anak-kos-foto-resep-utama.jpg,Najwa Trizkiana,7 Orang,"[{'grup': 'Bahan Utama', 'jumlah': '10 Potong', 'bahan': 'Ayam'}, {'grup': 'Bumbu Marinasi', 'jumlah': '3 sdm', 'bahan': 'Merica Bubuk'}, {'grup': 'Bumbu Marinasi', 'jumlah': '20 Siung', 'bahan': 'Bawang Putih'}, {'grup': 'Bumbu Marinasi', 'jumlah': '7 Siung', 'bahan': 'Bawang Merah'}, {'grup': 'Bumbu Marinasi', 'jumlah': '3 sdm', 'bahan': 'Ketumbar Bubuk'}, {'grup': 'Bumbu Marinasi', 'jumlah': '1 sdt', 'bahan': 'Micin'}, {'grup': 'Bumbu Marinasi', 'jumlah': '2 sdt', 'bahan': 'Garam (opsional)'}, {'grup': 'Bumbu Marinasi', 'jumlah': '5 sdm', 'bahan': 'Maizena'}]","['Coper halus 20 siung bawang putih, 7 bawang merah, 3 sdm ketumbar bubuk, 3 sdm merica bubuk dan sedikit air cambur bumbu marinasi dengan 5 sendok makan tepung maizena, 2 sendok teh garam dan 1 sendok teh micin aduk marinasi akan ayam potong bersama marinasi tadi diamkan hingga 10 menit dalam kulkas atau lebih baik satu jam', 'Diamkan hingga 10 menit dalam kulkas atau lebih baik satu jam jika bumbu sudah meresap, goreng ayam hingga kecokelatan dan ayam goreng bawang putih siap disajikan']",90 Menit,https://cookpad.com/id/resep/24492286-ayam-goreng-bawang-putih-mudah-dan-praktik-bagi-pemula-dan-anak-kos,"['ayam', 'bawang', 'marinasi']"
Brownies Kukus Simpel untuk Pemula,https://img-global.cpcdn.com/recipes/1a3bc5246a30844c/1280x1280sq70/brownies-kukus-simpel-untuk-pemula-foto-resep-utama.jpg,Hirowati Hirowati,8 Orang,"[{'grup': 'Bahan Utama', 'jumlah': '3 Butir', 'bahan': 'Telur'}, {'grup': 'Bahan Utama', 'jumlah': '80 gr', 'bahan': 'Tepung Terigu Protein Sedang'}, {'grup': 'Bahan Utama', 'jumlah': '30 gr', 'bahan': 'Bubuk Coklat'}, {'grup': 'Bahan Utama', 'jumlah': '110 gr', 'bahan': 'Gula Pasir'}, {'grup': 'Bahan Utama', 'jumlah': '2 Sachet', 'bahan': 'Skm Rasa Cokelat'}, {'grup': 'Bahan Utama', 'jumlah': '150 gr', 'bahan': 'Margarine'}, {'grup': 'Bahan Utama', 'jumlah': '1 sdt', 'bahan': 'Sp'}, {'grup': 'Bahan Utama', 'jumlah': '12 sdt', 'bahan': 'Baking Powder'}, {'grup': 'Bahan Utama', 'jumlah': 'Secukupnya', 'bahan': 'Vanili Bubuk'}, {'grup': 'Bahan Utama', 'jumlah': 'Secukupnya', 'bahan': 'Pewarna Makanan Cokelat'}]","['Mixer gula pasir, sp dan telur sampai berwarna kaku dan putih sekitar 8 menit dari kecepatan rendah bertahap ke tinggi', 'Masukan tepung dan bubuk coklat yang sudah di ayak secara bertahap, mixer dengan kecepatan rendah sampai tercampur', 'Masukan baking powder, vanili bubuk, dan margarin yang sudah dilelehkan, aduk menggunakan spatula sampai tercampur rata', 'Masukan skm dan pewarna makanan kemudian aduk menggunakan spatula, cukup sampai tercampur merata', 'Masukan adonan kedalam loyang yang sudah di olesi oleh margarin, ratakan menggunakan tusuk sate lalu hentakan agar gelembung udara keluar', 'Pastikan kukusan sudah panas, lalu kukus adonan selama 30 menit', 'Setelah 30 menit periksa tusuk, pastikan bahwa tidak ada adonan yang masih basah, lalu angkat', 'Keluarkan kue dari loyang saat masih panas', '(opsional) tuang coklat batang cd yang sudah di lelehkan menggunakan margarin di atas kue yang sudah dingin tunggu hingga set coklat dingin']",50 Menit,https://cookpad.com/id/resep/24289994-brownies-kukus-simpel-untuk-pemula,"['coklat', 'tercampur', 'margarin']"
Resep bistik ayam mudah dan praktik untuk pemula dan anak kos,https://img-global.cpcdn.com/recipes/19d60a07382dafab/1280x1280sq70/resep-bistik-ayam-mudah-dan-praktik-untuk-pemula-dan-anak-kos-foto-resep-utama.jpg,Najwa Trizkiana,20 Orang,"[{'grup': 'Bahan Utama', 'jumlah': '20 Potong', 'bahan': 'Ayam'}, {'grup': 'Bahan Utama', 'jumlah': '56 Lembar', 'bahan': 'Daun Salam'}, {'grup': 'Bahan Utama', 'jumlah': '1 Bungkus', 'bahan': 'Penyedap Rasa'}, {'grup': 'Bahan Utama', 'jumlah': '1 sdt', 'bahan': 'Micin'}, {'grup': 'Bahan Utama', 'jumlah': '12 sdt', 'bahan': 'Garam (opsional)'}, {'grup': 'Bahan Utama', 'jumlah': '67 sdm', 'bahan': 'Kecap Manis'}, {'grup': 'Bumbu Halus', 'jumlah': '10 Siung', 'bahan': 'Bawang Merah'}, {'grup': 'Bumbu Halus', 'jumlah': '45 Siung', 'bahan': 'Bawang Putih'}, {'grup': 'Bumbu Halus', 'jumlah': '1 Sachet', 'bahan': 'Bubuk Lada Instan'}, {'grup': 'Bumbu Halus', 'jumlah': '10 Buah', 'bahan': 'Kemiri'}]","['Blenderulek bumbu halus tadi', 'Tumis bumbu halus bersama 56 daun salam', 'Jika sudah harum, beri air satu gelas biasa', 'Lalu tambahkan 67 sdm kecap manis, aduk', 'Masukan 20 potong ayam tadi, aduk hingga rada', 'Diamkan masak an dalam keadaan di tutup dengan tutup wajan seperti mengukus hingga 5 menitan atau saus cukup mengental', 'Jika saus sudah cukup mengental, aduk kembali bistik ayam tadi hingga lebih meresap, jika sudah meresap, bistik ayam siap disajikan']",90 Menit,https://cookpad.com/id/resep/24492229-resep-bistik-ayam-mudah-dan-praktik-untuk-pemula-dan-anak-kos,"['ayam', 'bistik', 'saus']"
Resep ayam goreng terasi daun jeruk mudah dan praktik bagi pemula dan anak kos,https://img-global.cpcdn.com/recipes/848847e8120c7019/1280x1280sq70/resep-ayam-goreng-terasi-daun-jeruk-mudah-dan-praktik-bagi-pemula-dan-anak-kos-foto-resep-utama.jpg,Najwa Trizkiana,7 Orang,"[{'grup': 'Bahan Utama', 'jumlah': '10', 'bahan': 'Ayam Potong'}, {'grup': 'Bumbu Marinasi', 'jumlah': '6 Siung', 'bahan': 'Bawang Putih'}, {'grup': 'Bumbu Marinasi', 'jumlah': '10 Siung', 'bahan': 'Bawang Merah'}, {'grup': 'Bumbu Marinasi', 'jumlah': '4 Lembar', 'bahan': 'Daun Jeruk'}, {'grup': 'Bumbu Marinasi', 'jumlah': '23 sdm', 'bahan': 'Meizena'}, {'grup': 'Bumbu Marinasi', 'jumlah': '710 Buah', 'bahan': 'Cabai Merah'}, {'grup': 'Bumbu Marinasi', 'jumlah': '12', 'bahan': 'Terasi'}, {'grup': 'Bumbu Marinasi', 'jumlah': '23', 'bahan': 'Micin'}, {'grup': 'Bumbu Marinasi', 'jumlah': '2 sdt', 'bahan': 'Garam'}]","['Goreng cabai merah, dan daun jeruk tanpa minyak atau sedikit minyak sebentar jika sudah potong cabai merah dan daun jeruk', 'Haluskan bawang putih, bawang merah, cabai merah tadi, dan jangan lupa daun jeruknya juga bisa dengan di ulek atau menggunakan cooper', 'Tempatkan bumbu halus pada wadah yang lumayan besar beri 12 sdt micin, 2 sdm garam, dan 23 sdm meizena, aduk', 'Baluri ayam dengan bumbu halus tadi, pijat pijat hingga benar benar meresap diamkan ayam 5 menitan', 'Jika sudah di diamkan aduk kembali hingga rata keseluruhan masak ayam yang sudah di marinasi tadi dengan minyak yang cukup banyak dan panas goreng hingga kecokelatan, jadi']",60 Menit,https://cookpad.com/id/resep/24504610-resep-ayam-goreng-terasi-daun-jeruk-mudah-dan-praktik-bagi-pemula-dan-anak-kos,"['ayam', 'daun', 'jeruk']"
KUE PERSIK (ala rumahan untuk pemula),https://img-global.cpcdn.com/recipes/3449bf9365230642/1280x1280sq70/kue-persik-ala-rumahan-untuk-pemula-foto-resep-utama.jpg,Lelyda,12 Orang,"[{'grup': 'Bahan Utama', 'jumlah': '250 gr', 'bahan': 'Tepung Terigu'}, {'grup': 'Bahan Utama', 'jumlah': '3 gr', 'bahan': 'Baking Powder'}, {'grup': 'Bahan Utama', 'jumlah': '2 gr', 'bahan': 'Soda Kue'}, {'grup': 'Bahan Utama', 'jumlah': '1 Butir', 'bahan': 'Telur'}, {'grup': 'Bahan Utama', 'jumlah': '50 gr', 'bahan': 'Gula Pasir'}, {'grup': 'Bahan Utama', 'jumlah': '120 gr', 'bahan': 'Minyak Sayur Goreng'}, {'grup': 'Bahan Utama', 'jumlah': '80 gr', 'bahan': 'Messic Ceres'}]","['(bahan kering) siapkan tepung terigu,baking soda dan baking powder aduk rata lalu sisihkan', '(bahan basah) selanjutnya siapkan telur,gula pasir dan minyak sayur lalu aduk hingga tercampur rata', 'Jika semua sudah tercampur selanjutnya campur bahan basah dan kering,aduk menggunakan spatula sampai menyatukalis, jangan sampai ada bubuk kering yang tersisamenggumpal', 'Lalu,ambil sepotong adonan dan ulenin bentuk bulat letakan di baking paper,lalu tekan bagian tengah menggunakan jari bisa masukan mesis secukupnya ditengah', 'Step akhir panggang kebetulan aku pakai air frayer panggang selama 30 menit']",30 Menit,https://cookpad.com/id/resep/24748717-kue-persik-ala-rumahan-untuk-pemula,"['kering', 'baking', 'basah']"
Bolu pandan Kukus (takaran sendok) untuk pemula,https://img-global.cpcdn.com/recipes/33dd27771d47900e/1280x1280sq70/bolu-pandan-kukus-takaran-sendok-untuk-pemula-foto-resep-utama.jpg,DapurSederhana,3 Orang,"[{'grup': 'Bahan Utama', 'jumlah': '2 Butir', 'bahan': 'Telur'}, {'grup': 'Bahan Utama', 'jumlah': '1 sdt', 'bahan': 'Sp'}, {'grup': 'Bahan Utama', 'jumlah': '7 sdm', 'bahan': 'Gula'}, {'grup': 'Bahan Utama', 'jumlah': '6 sdm', 'bahan': 'Terigu'}, {'grup': 'Bahan Utama', 'jumlah': '8 sdt', 'bahan': 'Santan Kara'}, {'grup': 'Bahan Utama', 'jumlah': '2 sdm', 'bahan': 'Minyak Goreng'}, {'grup': 'Bahan Utama', 'jumlah': '12 sdt', 'bahan': 'Vanili'}, {'grup': 'Bahan Utama', 'jumlah': '12 sdt', 'bahan': 'Garam'}, {'grup': 'Bahan Utama', 'jumlah': 'Secukupnya', 'bahan': 'Pewarna Merah'}, {'grup': 'Bahan Utama', 'jumlah': 'Secukupnya', 'bahan': 'Pasta Pandan'}]","['Mixer sp, gula, vanili, garam, telur sampai putih, kental, berjejak', 'Didihkan air kukusan', 'Masukan terigu dalam adonan yang sudah berjejak tadi di ikuti dengan santan minyak ratakan dan bagi 2 bagian masing masing beri warna merah dan pandan', 'Olessi loyang dengan margarin tuang adonan dalam panci, masukan ke dalam panci kukusan yang sudah mendidih', 'Dan kukus dengan api kecil kecil ya say jangan api gede', 'Kukus 25 menit']",25 Menit,https://cookpad.com/id/resep/24167003-bolu-pandan-kukus-takaran-sendok-untuk-pemula,"['kukus', 'pandan', 'berjejak']"
